-2.546903E-06,0.3093495,0.0005165824,270.5557,359.6847,269.9791
-2.597088E-06,0.3093496,0.0005153901,270.555,359.6861,269.9794
-2.509207E-06,0.3093495,0.0005134844,270.5525,359.6901,269.978
-2.493423E-06,0.3093495,0.0005109858,270.5497,359.6928,269.979
-2.493423E-06,0.3093495,0.0005109858,270.5497,359.6928,269.979
-2.438688E-06,0.3093496,0.0005079139,270.5453,359.6975,269.9785
-2.331514E-06,0.3093495,0.0005043558,270.541,359.7021,269.9785
-2.284434E-06,0.3093495,0.0005003272,270.5359,359.7078,269.9783
-2.284434E-06,0.3093495,0.0005003272,270.5359,359.7078,269.9783
-2.202122E-06,0.3093496,0.0004959622,270.5316,359.714,269.9783
-2.122593E-06,0.3093496,0.0004911465,270.5253,359.7215,269.9769
-2.122593E-06,0.3093496,0.0004911465,270.5253,359.7215,269.9769
-2.032326E-06,0.3093496,0.0004861411,270.5181,359.7272,269.9776
-2.032326E-06,0.3093496,0.0004861411,270.5181,359.7272,269.9776
-1.961768E-06,0.3093497,0.0004808289,270.5124,359.7358,269.976
-1.961768E-06,0.3093497,0.0004808289,270.5124,359.7358,269.976
-1.852873E-06,0.3093497,0.0004753692,270.5067,359.7422,269.9768
-1.754051E-06,0.3093496,0.0004694695,270.4989,359.7499,269.9765
-1.754051E-06,0.3093496,0.0004694695,270.4989,359.7499,269.9765
-1.673972E-06,0.3093497,0.000463923,270.4922,359.7582,269.9763
-1.673972E-06,0.3093497,0.000463923,270.4922,359.7582,269.9763
-1.559048E-06,0.3093497,0.0004583379,270.4846,359.7662,269.9756
-1.535195E-06,0.3093498,0.0004526121,270.4785,359.7736,269.9753
-1.535195E-06,0.3093498,0.0004526121,270.4785,359.7736,269.9753
-1.405724E-06,0.3093497,0.0004466929,270.4715,359.7817,269.9747
-1.405724E-06,0.3093497,0.0004466929,270.4715,359.7817,269.9747
-1.35603E-06,0.3093497,0.0004411763,270.4648,359.7887,269.9749
-1.296266E-06,0.3093498,0.0004358226,270.4571,359.7961,269.9746
-1.296266E-06,0.3093498,0.0004358226,270.4571,359.7961,269.9746
-1.180147E-06,0.3093498,0.0004305372,270.4515,359.804,269.9734
-1.146352E-06,0.3093498,0.0004250482,270.4454,359.81,269.9738
-1.146352E-06,0.3093498,0.0004250482,270.4454,359.81,269.9738
-1.074166E-06,0.3093499,0.0004201821,270.4388,359.8177,269.9728
-1.074166E-06,0.3093499,0.0004201821,270.4388,359.8177,269.9728
-1.029672E-06,0.3093498,0.0004156107,270.4334,359.8232,269.9734
-1.029672E-06,0.3093498,0.0004156107,270.4334,359.8232,269.9734
-9.376267E-07,0.3093499,0.0004111635,270.427,359.8303,269.9714
-9.386626E-07,0.3093499,0.0004069667,270.4238,359.8333,269.9734
-9.386626E-07,0.3093499,0.0004069667,270.4238,359.8333,269.9734
-8.666488E-07,0.3093499,0.0004028665,270.4178,359.8392,269.9729
-8.666488E-07,0.3093499,0.0004028665,270.4178,359.8392,269.9729
-7.713177E-07,0.30935,0.0003994137,270.414,359.8446,269.9717
-7.713177E-07,0.30935,0.0003994137,270.414,359.8446,269.9717
-8.011649E-07,0.3093499,0.0003963571,270.4112,359.8496,269.9709
-7.531075E-07,0.3093499,0.0003934595,270.4064,359.8533,269.9707
-7.531075E-07,0.3093499,0.0003934595,270.4064,359.8533,269.9707
-7.392223E-07,0.30935,0.0003908742,270.4035,359.8563,269.9705
-7.392223E-07,0.30935,0.0003908742,270.4035,359.8563,269.9705
-6.697161E-07,0.3093499,0.0003885945,270.4016,359.8585,269.9712
-6.697161E-07,0.3093499,0.0003885945,270.4016,359.8585,269.9712
-6.783855E-07,0.3093499,0.000386639,270.3981,359.8618,269.9703
-6.613775E-07,0.30935,0.0003850246,270.3961,359.8641,269.9694
-6.897633E-07,0.30935,0.0003834795,270.3956,359.8656,269.9701
-6.897633E-07,0.30935,0.0003834795,270.3956,359.8656,269.9701
-6.566524E-07,0.30935,0.0003826945,270.3937,359.866,269.9707
-6.566524E-07,0.30935,0.0003826945,270.3937,359.866,269.9707
-6.059046E-07,0.3093499,0.0003822036,270.3927,359.8678,269.9697
-6.059046E-07,0.3093499,0.0003822036,270.3927,359.8678,269.9697
-6.706811E-07,0.30935,0.0003819536,270.3927,359.8664,269.9714
